,in_id,query,answers_text,answers_count
20,5108.0,Как ваше настроение?,кринжовое,1.0
21,5108.0,Как ваше настроение?,"супер, пятница!",1.0
22,5108.0,Как ваше настроение?,огонь!,1.0
23,5108.0,Как ваше настроение?,дурное,1.0
24,5108.0,Как ваше настроение?,супир,1.0
25,5108.0,Как ваше настроение?,прекрасное,1.0
26,5108.0,Как ваше настроение?,отличное,1.0
27,5108.0,Как ваше настроение?,супир,1.0
28,5108.0,Как ваше настроение?,жааааарко,1.0
29,5108.0,Как ваше настроение?,потрясающе,1.0
30,5108.0,Как ваше настроение?,крутотенюшка,1.0
31,5108.0,Как ваше настроение?,супер,1.0
32,5108.0,Как ваше настроение?,веселенькое,1.0
33,5108.0,Как ваше настроение?,пасмурное,1.0
34,5108.0,Как ваше настроение?,отлично,1.0
35,5108.0,Как ваше настроение?,беспокойное,1.0
36,5108.0,Как ваше настроение?,бодрое!,1.0
37,5108.0,Как ваше настроение?,отличное настроение!!!,1.0
38,5108.0,Как ваше настроение?,блестящее!,1.0
39,5108.0,Как ваше настроение?,отлично,1.0
40,5108.0,Как ваше настроение?,отличное,1.0
41,5108.0,Как ваше настроение?,супер,1.0
42,5108.0,Как ваше настроение?,Классное,1.0
43,5108.0,Как ваше настроение?,Собака,1.0
44,5108.0,Как ваше настроение?,Отлично!,1.0
45,5108.0,Как ваше настроение?,Пойдёт,1.0
46,5108.0,Как ваше настроение?,Взьерошенное,1.0
47,5108.0,Как ваше настроение?,Сппсибо ничего,1.0
48,5108.0,Как ваше настроение?,Отличное,1.0
49,5108.0,Как ваше настроение?,Классное,1.0
50,5108.0,Как ваше настроение?,Прекрасное,1.0
51,5108.0,Как ваше настроение?,Унылое,1.0
52,5108.0,Как ваше настроение?,Огонь,1.0
53,5108.0,Как ваше настроение?,Харашо,1.0
54,5108.0,Как ваше настроение?,Супер,1.0
55,5108.0,Как ваше настроение?,Супер,1.0
56,5108.0,Как ваше настроение?,Отличное,1.0
57,5108.0,Как ваше настроение?,Отлично,1.0
58,5108.0,Как ваше настроение?,Отлично,1.0
59,5108.0,Как ваше настроение?,отличное,1.0
60,5108.0,Как ваше настроение?,крутое,1.0
61,5108.0,Как ваше настроение?,классное,1.0
62,5108.0,Как ваше настроение?,хорошее,1.0
63,5108.0,Как ваше настроение?,отличное,1.0
64,5108.0,Как ваше настроение?,супер!,1.0
65,5108.0,Как ваше настроение?,пазитивное,1.0
66,5108.0,Как ваше настроение?,отличное,1.0
67,5108.0,Как ваше настроение?,хорошее,1.0
68,5108.0,Как ваше настроение?,++,1.0
69,5108.0,Как ваше настроение?,хорошее,1.0
70,5108.0,Как ваше настроение?,отличное,1.0
71,5108.0,Как ваше настроение?,прекрасно,1.0
72,5108.0,Как ваше настроение?,хорошее,1.0
73,5108.0,Как ваше настроение?,супер,1.0
74,5108.0,Как ваше настроение?,атличное,1.0
75,5108.0,Как ваше настроение?,виселое,1.0
76,5108.0,Как ваше настроение?,отличное,1.0
77,5108.0,Как ваше настроение?,хорошее,1.0
78,5108.0,Как ваше настроение?,радастное,1.0
79,5108.0,Как ваше настроение?,грустное,1.0
80,5108.0,Как ваше настроение?,грусть,1.0
81,5108.0,Как ваше настроение?,грусное,1.0
82,5108.0,Как ваше настроение?,великодушное,1.0
83,5108.0,Как ваше настроение?,радосное,1.0
84,5108.0,Как ваше настроение?,веселое,1.0
85,5108.0,Как ваше настроение?,злое,1.0
86,5108.0,Как ваше настроение?,негативное,1.0
87,5108.0,Как ваше настроение?,хрошее,1.0
88,5108.0,Как ваше настроение?,отличное,1.0
89,5108.0,Как ваше настроение?,хорошее,1.0
90,5108.0,Как ваше настроение?,доброе,1.0
91,5108.0,Как ваше настроение?,плохое,1.0
0,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,спокойно,1.0
1,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,п,1.0
2,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,осмысление,1.0
3,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ледокол,1.0
4,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
5,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,работаем !,1.0
6,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
7,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ускорение,1.0
8,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
9,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
10,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
11,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,гонка,1.0
12,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
13,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,развитие,1.0
14,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
15,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
16,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
17,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
18,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
19,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,напряжение,1.0
20,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,бюрократия,1.0
21,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стресс,1.0
22,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность и ответственность,1.0
23,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стрессоустойчивость,1.0
24,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,движение,1.0
25,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,щит,1.0
26,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,изменения,1.0
27,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
28,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
29,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание что дальше,1.0
30,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,вызов,1.0
31,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
32,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,турбулентность,1.0
33,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,вперед,1.0
34,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
35,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,бюрократия,1.0
36,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
37,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
38,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
39,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,хаос,1.0
40,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
41,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,подъем,1.0
42,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
43,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
44,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
45,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надёжность,1.0
46,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
47,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сплоченность,1.0
48,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
49,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
50,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
51,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,настороженность,1.0
52,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
53,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,драйвер развития страны,1.0
54,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,развитие,1.0
55,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,туман,1.0
56,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,настороженость,1.0
57,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,готовящийся к изменениям,1.0
58,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,дезориентация,1.0
59,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
60,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,осторожность,1.0
61,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,готовность,1.0
62,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
63,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,тревога,1.0
64,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,конкуренция,1.0
65,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
66,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
67,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
68,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
69,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
70,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
71,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,#наподъёме,1.0
72,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,тревога,1.0
73,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
74,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильный,1.0
75,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
76,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
77,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
78,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизованность,1.0
79,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,заряженный,1.0
80,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
81,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
82,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,*******,1.0
83,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,консолидация,1.0
84,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,в ожидании старта,1.0
85,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
86,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,определяющийся,1.0
87,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
88,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,нервное,1.0
89,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,тревога,1.0
90,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
91,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,потеря зарубежного бизнеса,1.0
92,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ускорение,1.0
93,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
94,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,напряженность,1.0
95,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
96,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,растерянность,1.0
97,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
98,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,думающее,1.0
99,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,нокдаун,1.0
100,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,тревожность,1.0
101,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежность,1.0
102,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,большой росатом,1.0
103,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,удержать планку,1.0
104,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сила,1.0
105,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,устойчивость,1.0
106,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,неопределенность,1.0
107,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежда,1.0
108,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сплоченность,1.0
109,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стагнация,1.0
110,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
111,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,спокойствие,1.0
112,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежность,1.0
113,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,неопределенность,1.0
114,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,развитие,1.0
115,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,работа,1.0
116,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,муравьи,1.0
117,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,внеполитики,1.0
118,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,окно возможностей,1.0
119,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,действие,1.0
120,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежда,1.0
121,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,пружина,1.0
122,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильное,1.0
123,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,вызовы,1.0
124,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,перепутье,1.0
125,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,движение,1.0
126,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,госкомпания,1.0
127,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,настороженное,1.0
128,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,лидер,1.0
129,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,огонь,1.0
130,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,турбуленция,1.0
131,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,опора,1.0
132,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
133,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,рвение,1.0
134,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
135,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
136,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,растерянность,1.0
137,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
138,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
139,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
140,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
141,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сплоченность,1.0
142,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,вперёд!,1.0
143,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежда,1.0
144,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,активное,1.0
145,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
146,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,равновесие,1.0
147,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
148,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,работа,1.0
149,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,справится со всем !,1.0
150,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
151,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,рабочее,1.0
152,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
153,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежда,1.0
154,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сконцентрирован,1.0
155,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
156,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
157,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
158,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,зверь,1.0
159,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,обеспокоенность,1.0
160,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильно напряженное,1.0
161,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
162,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ответственность,1.0
163,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,драйв,1.0
164,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,хаос,1.0
165,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежность,1.0
166,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,неосознанность,1.0
167,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,на распутье,1.0
168,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,единая команда,1.0
169,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сосредоточенность,1.0
170,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,гонка,1.0
171,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уникальный,1.0
172,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
173,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
174,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
175,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
176,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,напряжение,1.0
177,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,иллюзия,1.0
178,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
179,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,тревога,1.0
180,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,качели,1.0
181,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,изменения,1.0
182,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,настороженность,1.0
183,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сосредоточенность,1.0
184,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильное,1.0
185,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,единение,1.0
186,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,муравейник,1.0
187,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,что начать делать иначе,1.0
188,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
189,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,нацеленность,1.0
190,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,надежен,1.0
191,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
192,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильное,1.0
193,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,опора,1.0
194,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,напряжение,1.0
195,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,поток,1.0
196,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,вперёд,1.0
197,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
198,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,растеренность,1.0
199,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
200,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,скорость,1.0
201,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,меняющийся,1.0
202,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стойкость,1.0
203,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,неопределенность,1.0
204,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
205,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
206,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,команда,1.0
207,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
208,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
209,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
210,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,система,1.0
211,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,бюрократия,1.0
212,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,распутье,1.0
213,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,спокойствие,1.0
214,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,вызов,1.0
215,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,тревога,1.0
216,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,всегда!,1.0
217,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,устойчивость,1.0
218,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,готовность,1.0
219,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мощь,1.0
220,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
221,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
222,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,план в,1.0
223,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,"новые продукты, новые возможно",1.0
224,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,оптимизм,1.0
225,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
226,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
227,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
228,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сосредоточенность,1.0
229,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,легкий штиль,1.0
230,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
231,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,рост,1.0
232,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
233,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,уверенность,1.0
234,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,держимся,1.0
235,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,устойчивое,1.0
236,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,опора,1.0
237,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,лидер,1.0
238,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,суперновации,1.0
239,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,хаос,1.0
240,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
241,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,норма,1.0
242,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,показуха,1.0
243,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,неопределенность,1.0
244,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,спокойствие,1.0
245,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,бюрократия,1.0
246,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
247,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
248,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,динамика,1.0
249,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,стабильность,1.0
250,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,сила,1.0
251,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
252,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,осторожность,1.0
253,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,собранность,1.0
254,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
255,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
256,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,ожидание,1.0
257,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,мобилизация,1.0
258,5147.0,Каким одним словом можно выразить внутренне состояние Росатома?,собранность,1.0
