,index,in_id,query,answers_text,answers_count,answers_cluster,answers_sentiment,langdetect,langid
2898,4771,27862.0,Что для меня лично эти 10 лет?,прорыв,1.0,прорыв,context sentiment,ru,ru
2899,4772,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,"""нам надо"" от пользователей",1.0,пользователи,neutrals,ru,ru
2900,4773,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,а какой сейчас год?,1.0,а какой сейчас год,positives,ru,ru
2901,4777,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,амбициозный,1.0,амбициозный,positives,ru,ru
2902,4778,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,беспокойство,1.0,тревожность,negatives,ru,ru
2903,4779,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,боль,1.0,боль,negatives,ru,ru
2904,4782,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,война,1.0,война,negatives,ru,ru
2905,4783,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,волнительно,1.0,волнительно,neutrals,ru,ru
2906,4784,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,восторг,1.0,восторг,positives,ru,ru
2907,4785,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,крутой,1.0,крутят,positives,ru,ru
2908,4787,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,лучшие,1.0,хорошие,positives,ru,ru
2909,4789,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,выживание,1.0,выжить,neutrals,ru,ru
2910,4790,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,выжить,1.0,выжить,neutrals,ru,ru
2911,4792,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,горе,1.0,горе,negatives,ru,ru
2912,4794,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,дичь,1.0,дичь,neutrals,ru,ru
2913,4795,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,жесть,4.0,жесть,negatives,ru,ru
2914,4799,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,короткие сроки,1.0,короткие сроки,neutrals,ru,ru
2915,4800,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,круглые столы,1.0,круглые столы,neutrals,ru,ru
2916,4801,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,лучшая команда,1.0,хорошие,positives,ru,ru
2917,4802,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,любовь к пользователям,1.0,пользователи,positives,ru,ru
2918,4805,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,много нового,1.0,много нового,neutrals,ru,ru
2919,4807,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,мы выжили,1.0,выжить,neutrals,ru,ru
2920,4811,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,неопределенность,1.0,неопределенность,negatives,ru,ru
2921,4812,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,новый опыт,1.0,новый опыт,positives,ru,ru
2922,4813,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,норм,2.0,норм,neutrals,ru,ru
2923,4814,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,обращения,1.0,обращения,neutrals,ru,ru
2924,4816,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,перемен и вдохновений,1.0,перемен и вдохновений,positives,ru,ru
2925,4818,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,поддержка,1.0,поддержка,positives,ru,ru
2926,4819,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,пользователи,1.0,пользователи,neutrals,ru,ru
2927,4823,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,продуктивный,1.0,продуктов,positives,ru,ru
2928,4824,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,пугающий,1.0,пугающий,neutrals,ru,ru
2929,4830,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,рекордный,1.0,рекорд,positives,ru,ru
2930,4833,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,ритмичный,1.0,ритмичный,neutrals,ru,ru
2931,4835,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,свет в конце туннеля,1.0,свет в конце туннеля,neutrals,ru,ru
2932,4836,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,сложно,1.0,сложный,neutrals,ru,ru
2933,4837,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,сложный,1.0,сложный,neutrals,ru,ru
2934,4840,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,специальная операция,1.0,специальная операция,neutrals,ru,ru
2935,4841,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,тревожно,1.0,тревожность,negatives,ru,ru
2936,4842,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,тревожность,1.0,тревожность,negatives,ru,ru
2937,4843,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,холодно,1.0,холодно,neutrals,ru,ru
2938,4844,28130.0,Какие ваши ассоциации с этим годом? Вы можете ввести несколько ответов,хорршие),1.0,хорошие,positives,ru,ru
2939,4847,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,work/family,1.0,work family,neutrals,en,en
2940,4848,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,отношение семьи и работы,1.0,отношения,neutrals,ru,ru
2941,4849,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,базированность,1.0,базированность,neutrals,ru,ru
2942,4850,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,верность,1.0,верность,positives,ru,ru
2943,4852,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,видимый результат,1.0,видимый результат,neutrals,ru,ru
2944,4853,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,возможность,1.0,перспектива,positives,ru,ru
2945,4854,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,всё круто!,1.0,всё круто,positives,ru,ru
2946,4856,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гибкость,3.0,гибкость,positives,ru,ru
2947,4859,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,гуманитарность,1.0,гуманитарии,neutrals,ru,ru
2948,4870,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,иклюзивность,1.0,иклюзивность,neutrals,ru,ru
2949,4873,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,инициативность,1.0,инициативность,positives,ru,ru
2950,4874,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,качество,1.0,качество,positives,ru,ru
2951,4875,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,коммунизм,1.0,коммунизм,neutrals,ru,ru
2952,4876,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,комфортность,1.0,комфортность,neutrals,ru,ru
2953,4879,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,нестандартное мышление,1.0,нестандартное мышление,neutrals,ru,ru
2954,4880,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,оригинальность,1.0,оригинальность,positives,ru,ru
2955,4883,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,личность,1.0,человечность,neutrals,ru,ru
2956,4884,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,надежность,1.0,верность,positives,ru,ru
2957,4885,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,научная этика,1.0,научная этика,positives,ru,ru
2958,4886,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,открытость,6.0,открытость,positives,ru,ru
2959,4887,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,обучаемость,1.0,обучаемость,positives,ru,ru
2960,4892,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,перегруженность,1.0,перегруженность,negatives,ru,ru
2961,4894,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,поддержка вне работы,1.0,социальная поддержка,positives,ru,ru
2962,4895,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,понятность,1.0,понятность,neutrals,ru,ru
2963,4896,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,приемственность,1.0,преемственность,positives,ru,ru
2964,4898,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,пунктуальность,1.0,пунктуальность,positives,ru,ru
2965,4899,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,путешествия,2.0,путешествия,positives,ru,ru
2966,4902,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,свобода,10.0,свобода,positives,ru,ru
2967,4904,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,семья,1.0,семья,neutrals,ru,ru
2968,4905,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,скорость работы,1.0,инициативность,neutrals,ru,ru
2969,4906,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,сон,4.0,сон,neutrals,ru,ru
2970,4907,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,социальная поддержка,1.0,социальная поддержка,positives,ru,ru
2971,4908,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,справедливость,1.0,верность,positives,ru,ru
2972,4909,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,стабильность,19.0,стабильность,positives,ru,ru
2973,4910,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,технологическое преимущество,1.0,технологическое преимущество,positives,ru,ru
2974,4913,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,удовольствие,1.0,удовольствие,positives,ru,ru
2975,4915,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,ценность сотрудника,1.0,ценность сотрудника,neutrals,ru,ru
2976,4916,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,человек,1.0,человечность,neutrals,ru,ru
2977,4917,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,человечность,1.0,человечность,positives,ru,ru
2978,4918,28158.0,Какая наиболее важная для вас ценность не присутствует среди ценностей Росатома,честность,2.0,открытость,positives,ru,ru
2979,4919,28463.0,Какие у вас впечатления после встречи с А.Е. Лихачевым?,мотивационно,1.0,мотивационно,context sentiment,ru,ru
2980,4921,28463.0,Какие у вас впечатления после встречи с А.Е. Лихачевым?,глубина мысли,2.0,глубина мысли,context sentiment,ru,ru
2981,4922,28463.0,Какие у вас впечатления после встречи с А.Е. Лихачевым?,движение вперёд!,1.0,движение вперёд,context sentiment,ru,ru
2982,4927,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,безопасность,4.0,безопасность,positives,ru,ru
2983,4928,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,безопасность в отрасли,1.0,безопасность,positives,ru,ru
2984,4930,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,будущие контракты на аэс,1.0,будущие контракты на аэс,neutrals,ru,ru
2985,4931,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,вдохновение,1.0,вдохновение,positives,ru,ru
2986,4932,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,вклад основателей,1.0,вклад основателей,neutrals,ru,ru
2987,4933,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,вопросы поощрений,1.0,поощрение,positives,ru,ru
2988,4935,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,поощрения активных сотрудников,1.0,поощрение,positives,ru,ru
2989,4936,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,выборы в осм 2023,1.0,выборы в осм 2023,neutrals,ru,ru
2990,4937,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,выгорание,6.0,выгорание,negatives,ru,ru
2991,4939,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,где взять деньги на проекты,1.0,где взять деньги на проекты,neutrals,ru,ru
2992,4940,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,жизненный баланс,1.0,жизненный баланс,positives,ru,ru
2993,4942,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,запросы от руководства,1.0,запросы от руководства,neutrals,ru,ru
2994,4943,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,как выжить,1.0,как выжить,neutrals,ru,ru
2995,4945,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,карьера молодых специалистов,1.0,карьерные перспективы,neutrals,ru,ru
2996,4946,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,карьерные перспективы,2.0,карьерные перспективы,neutrals,ru,ru
2997,4947,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,карьера и развитие молодежи,1.0,карьерные перспективы,positives,ru,ru
2998,4949,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,поиграть в керлинг,1.0,поиграть в кёрлинг,neutrals,ru,ru
2999,4950,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,поиграть в кёрлинг,3.0,поиграть в кёрлинг,neutrals,ru,ru
3000,4952,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,личный опыт,1.0,опыт,neutrals,ru,ru
3001,4953,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,опыт,1.0,опыт,neutrals,ru,ru
3002,4954,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,мировой бизнес,1.0,мировой бизнес,neutrals,ru,ru
3003,4959,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,научная повестка,1.0,научная повестка,neutrals,ru,ru
3004,4960,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,проведение научных форумов,1.0,научная повестка,neutrals,ru,ru
3005,4962,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,о прямом информирование,1.0,о прямом информировании,neutrals,ru,ru
3006,4965,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,росатом второй путь развития,1.0,росатом второй путь развития,neutrals,ru,ru
3007,4967,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,перспективные зарубеж.проекты,1.0,перспективные зарубежные проекты,positives,ru,ru
3008,4968,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,победы,1.0,победа,positives,ru,ru
3009,4970,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,поддержка инженерных спец-ов,1.0,поддержка инженерных специалистов,positives,ru,ru
3010,4973,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,поехать в энергодар,1.0,поехать в энергодар,neutrals,ru,ru
3011,4974,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,политический клуб,1.0,политический клуб,neutrals,ru,ru
3012,4978,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,социальное равенство,1.0,социальное равенство,positives,ru,ru
3013,4980,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,таки вкусное вино в сочи?,1.0,таки вкусное вино в сочи,neutrals,ru,ru
3014,4982,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,темы по новым продуктам в it,1.0,темы по новым продуктам в информационные технологии,neutrals,ru,ru
3015,4983,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,трансформация отрасли,1.0,трансформация отрасли,neutrals,ru,ru
3016,4985,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,экология,1.0,экология,neutrals,ru,ru
3017,4986,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,экономическое развитие,1.0,экономическое развитие,positives,ru,ru
3018,4987,28464.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,эффективность,1.0,эффективность,positives,ru,ru
3019,4989,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,80 летие атомной отросли,1.0,80 лет атомной отрасли,neutrals,ru,ru
3020,4993,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,пиар рабочих профессий,1.0,пиар рабочих профессий,neutrals,ru,ru
3021,4995,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,рекламная компания,1.0,рекламная компания,neutrals,ru,ru
3022,4996,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,атомная история,1.0,атомная история,neutrals,ru,ru
3023,4997,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,безопасность,19.0,безопасность,positives,ru,ru
3024,4998,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,безопасность в городах,1.0,безопасность,positives,ru,ru
3025,4999,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,борьба с выгоранием,1.0,борьба с выгоранием,neutrals,ru,ru
3026,5002,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,вовлеченность,1.0,вовлеченность,positives,ru,ru
3027,5003,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,волонтерство,3.0,волонтерство,neutrals,ru,ru
3028,5005,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,документальное кино,1.0,документальное кино,neutrals,ru,ru
3029,5008,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,зелёная политика,1.0,экология,neutrals,ru,ru
3030,5009,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,экология,8.0,экология,neutrals,ru,ru
3031,5010,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,интеграция энергодара,1.0,интеграция энергодара,neutrals,ru,ru
3032,5011,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,поддержка и развитие энергодар,1.0,интеграция энергодара,positives,ru,ru
3033,5012,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,поддржка эеергодара,1.0,интеграция энергодара,positives,ru,ru
3034,5013,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,энергодар,7.0,интеграция энергодара,neutrals,ru,ru
3035,5014,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,информирование,1.0,информирование,neutrals,ru,ru
3036,5015,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,качественная коммуникация,1.0,качественная коммуникация,positives,ru,ru
3037,5016,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,корпоративное предприниматель,2.0,корпоративное предпринимательство,neutrals,ru,ru
3038,5017,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,которые зажигают,1.0,которые зажигают,positives,ru,ru
3039,5020,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,люди и города,13.0,люди и города,neutrals,ru,ru
3040,5022,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,мотивация сотрудников,1.0,мотивация,neutrals,ru,ru
3041,5024,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,научные конференции,1.0,научные конференции,neutrals,ru,ru
3042,5025,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,новая модель лидерства,1.0,новая модель лидерства,neutrals,ru,ru
3043,5026,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,новые бизнесы,2.0,новые бизнесы,neutrals,ru,ru
3044,5027,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,новые технологии в ит,1.0,новые технологии в информационные технологии,neutrals,ru,ru
3045,5030,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,преемственность,1.0,преемственность,positives,ru,ru
3046,5031,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,престиж инженерной профессии,1.0,престиж инженерной профессии,positives,ru,ru
3047,5034,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,раскрытие потенциала,1.0,раскрытие потенциала,positives,ru,ru
3048,5035,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,семейные ценности,1.0,семейные ценности,neutrals,ru,ru
3049,5037,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,создание шт ед в гкдлялидерасм,1.0,создание шт ед в госкорпорации для лидер асм,neutrals,ru,ru
3050,5038,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,технические туры,1.0,технические туры,neutrals,ru,ru
3051,5039,28465.0,Какие еще направления берем в работу молодежного сообщества на следующий год?,фестиваль молодежных культур,1.0,фестиваль молодежных культур,neutrals,ru,ru
3052,5041,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,больше историй из его жизни,1.0,больше историй из его жизни,neutrals,ru,ru
3053,5043,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,взаимодействие со студентами,1.0,взаимодействие со студентами,neutrals,ru,ru
3054,5044,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,все важные темы мы обсудили,1.0,все важные темы мы обсудили,neutrals,ru,ru
3055,5045,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,дальнейшее развитие росатома,1.0,дальнейшее развитие росатома,positives,ru,ru
3056,5046,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,его путь к успеху,1.0,его путь к успеху,positives,ru,ru
3057,5047,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,история личного бизнеса до гк,1.0,его путь к успеху,neutrals,ru,ru
3058,5048,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,о истории успеха,1.0,его путь к успеху,positives,ru,ru
3059,5049,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,история атомной отрасли,1.0,история атомной отрасли,neutrals,ru,ru
3060,5050,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,история атомной промышленности,2.0,история атомной отрасли,neutrals,ru,ru
3061,5051,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,об истории атомной отрасли,1.0,история атомной отрасли,neutrals,ru,ru
3062,5052,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,про историю атомной отрасли,1.0,история атомной отрасли,neutrals,ru,ru
3063,5053,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,как лихачев видит будущее,1.0,перспективы компании и мира,neutrals,ru,ru
3064,5054,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,перспективы компании и мира,1.0,перспективы компании и мира,neutrals,ru,ru
3065,5056,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,на тему девяностых,1.0,на тему девяностых,neutrals,ru,ru
3066,5058,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,о его опыте как не выгореть,1.0,о его опыте как не выгореть,neutrals,ru,ru
3067,5061,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,проекты для совета юниоров,1.0,проекты для совета юниоров,neutrals,ru,ru
3068,5062,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,путь к достижению большего,1.0,путь к достижению большего,positives,ru,ru
3069,5063,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,развитие архитектуры в росатом,1.0,развитие архитектуры в росатом,positives,ru,ru
3070,5064,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,рзавитие атомной отрасли вссср,1.0,развитие атомной отрасли в ссср,positives,ru,ru
3071,5065,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,росатом в отдаленных регионах,1.0,росатом в отдаленных регионах,neutrals,ru,ru
3072,5066,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,современное образование,2.0,современное образование,neutrals,ru,ru
3073,5068,28520.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,энергоблоки нового поколения,1.0,энергоблоки нового поколения,neutrals,ru,ru
3074,5069,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,"""эксперемент.песочницы"" бизнес",1.0,эксперимент песочницы бизнес,neutrals,ru,ru
3075,5073,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,волонтерство,1.0,волонтерство,neutrals,ru,ru
3076,5074,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,все было развернуто,1.0,все было развернуто,neutrals,ru,ru
3077,5075,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,обсудили всё что актуально,1.0,все было развернуто,positives,ru,ru
3078,5076,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,интересные,1.0,интересные,positives,ru,ru
3079,5077,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,как вдохновлять коллег),1.0,как вдохновлять коллег,positives,ru,ru
3080,5078,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,как молодежь влияет на видение,1.0,как молодежь влияет на видение,neutrals,ru,ru
3081,5079,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,про молодежь,1.0,про молодежь,neutrals,ru,ru
3082,5080,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,развитие молодёжных пространст,1.0,развитие молодёжных пространств,positives,ru,ru
3083,5081,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,спец. по работе с молодёжью,1.0,специалист по работе с молодёжью,neutrals,ru,ru
3084,5082,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,каким видит будущее сотруднико,1.0,каким видит будущее сотрудников,neutrals,ru,ru
3085,5083,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,освобожденный председатель осм,1.0,освобожденный председатель осм,neutrals,ru,ru
3086,5084,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,перспективы школьников,1.0,перспективы школьников,neutrals,ru,ru
3087,5085,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,поддержка со стороны лин.р-лей,1.0,поддержка со стороны линейных руководителей,positives,ru,ru
3088,5087,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,профессиональное развитие,1.0,профессиональное развитие,positives,ru,ru
3089,5088,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,работа в условиях санкций,1.0,работа в условиях санкций,neutrals,ru,ru
3090,5089,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,спорт в атомной отрасли,1.0,спорт в атомной отрасли,neutrals,ru,ru
3091,5090,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,студенческие годы,1.0,студенческие годы,neutrals,ru,ru
3092,5091,28528.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,тема ценностей,1.0,тема ценностей,neutrals,ru,ru
3093,5092,28530.0,На какие еще темы вы хотели бы поговорить с А.Е. Лихачевым?,1)советы (жизнен. профессион.,1.0,1 советы жизненные профессиональные,neutrals,ru,ru
